airline,flightId,scheduleDateTime,estimatedDateTime,airport,chkinrange,gatenumber,codeshare,masterflightid,remark,airportCode,terminalid,target_airport_code
버진 애틀랜틱 항공,VS5511,202609221035,202609221050,삿포로,A B C D,255,Slave,KE765,출발,CTS,P03,CTS
KLM네덜란드항공,KL4255,202609221035,202609221050,삿포로,A B C D,255,Slave,KE765,출발,CTS,P03,CTS
아시아나항공,OZ9877,202609221035,202609221050,삿포로,A B C D,255,Slave,KE765,출발,CTS,P03,CTS
대한항공,KE769,202609221235,202609221230,삿포로,A B C D,219,Master,,출발,CTS,P03,CTS
델타항공,DL7933,202609221235,202609221230,삿포로,A B C D,219,Slave,KE769,출발,CTS,P03,CTS
버진 애틀랜틱 항공,VS5545,202609221235,202609221230,삿포로,A B C D,219,Slave,KE769,출발,CTS,P03,CTS
일본항공,JL5152,202609221235,202609221230,삿포로,A B C D,219,Slave,KE769,출발,CTS,P03,CTS
에어 프랑스,AF5373,202609221235,202609221230,삿포로,A B C D,219,Slave,KE769,출발,CTS,P03,CTS
KLM네덜란드항공,KL4247,202609221235,202609221230,삿포로,A B C D,219,Slave,KE769,출발,CTS,P03,CTS
아시아나항공,OZ9879,202609221235,202609221230,삿포로,A B C D,219,Slave,KE769,출발,CTS,P03,CTS
제주항공,7C1503,202609221215,202609221255,삿포로,L13-L36,15,Master,,출발,CTS,P01,CTS
이스타항공,ZE627,202609221500,202609221500,삿포로,F24-G13,108,Master,,,CTS,P02,CTS
제주항공,7C1501,202609230710,202609230710,삿포로,L13-L36,16,Master,,,CTS,P01,CTS
진에어,LJ301,202609230820,202609230820,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE5061,202609230820,202609230820,삿포로,E21-F17,,Slave,LJ301,,CTS,P03,CTS
이스타항공,ZE625,202609230920,202609230920,삿포로,F22-G13,,Master,,,CTS,P02,CTS
트리니티항공,TW263,202609231010,202609231010,삿포로,A01-C34,,Master,,,CTS,P02,CTS
아시아나항공,OZ174,202609231015,202609231015,삿포로,G17-J40,,Master,,,CTS,P03,CTS
에티오피아항공,ET1294,202609231015,202609231015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
전일본공수,NH6998,202609231015,202609231015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
대한항공,KE5485,202609231015,202609231015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
대한항공,KE765,202609231035,202609231035,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7898,202609231035,202609231035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
일본항공,JL5208,202609231035,202609231035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5511,202609231035,202609231035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
KLM네덜란드항공,KL4255,202609231035,202609231035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
아시아나항공,OZ9877,202609231035,202609231035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
파라타항공,WE531,202609231035,202609231035,삿포로,B25-B32,121,Master,,,CTS,P02,CTS
제주항공,7C1503,202609231215,202609231215,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ303,202609231225,202609231225,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE769,202609231235,202609231235,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7933,202609231235,202609231235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5545,202609231235,202609231235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
일본항공,JL5152,202609231235,202609231235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
에어 프랑스,AF5373,202609231235,202609231235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
KLM네덜란드항공,KL4247,202609231235,202609231235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
아시아나항공,OZ9879,202609231235,202609231235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
이스타항공,ZE627,202609231500,202609231500,삿포로,F22-G13,,Master,,,CTS,P02,CTS
제주항공,7C1501,202609240710,202609240710,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ301,202609240820,202609240820,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE5061,202609240820,202609240820,삿포로,E21-F17,,Slave,LJ301,,CTS,P03,CTS
이스타항공,ZE625,202609240920,202609240920,삿포로,F19-G13,,Master,,,CTS,P02,CTS
트리니티항공,TW263,202609241010,202609241010,삿포로,A01-C34,,Master,,,CTS,P02,CTS
아시아나항공,OZ174,202609241015,202609241015,삿포로,G17-J40,,Master,,,CTS,P03,CTS
에티오피아항공,ET1294,202609241015,202609241015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
전일본공수,NH6998,202609241015,202609241015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
대한항공,KE5485,202609241015,202609241015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
파라타항공,WE531,202609241035,202609241035,삿포로,B21-B32,,Master,,,CTS,P02,CTS
대한항공,KE765,202609241035,202609241035,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7898,202609241035,202609241035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
일본항공,JL5208,202609241035,202609241035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5511,202609241035,202609241035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
KLM네덜란드항공,KL4255,202609241035,202609241035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
아시아나항공,OZ9877,202609241035,202609241035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
제주항공,7C1503,202609241215,202609241215,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ303,202609241225,202609241225,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE769,202609241235,202609241235,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7933,202609241235,202609241235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5545,202609241235,202609241235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
일본항공,JL5152,202609241235,202609241235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
에어 프랑스,AF5373,202609241235,202609241235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
KLM네덜란드항공,KL4247,202609241235,202609241235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
아시아나항공,OZ9879,202609241235,202609241235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
이스타항공,ZE627,202609241500,202609241500,삿포로,F22-G13,,Master,,,CTS,P02,CTS
제주항공,7C1501,202609250710,202609250710,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ301,202609250820,202609250820,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE5061,202609250820,202609250820,삿포로,E21-F17,,Slave,LJ301,,CTS,P03,CTS
이스타항공,ZE625,202609250920,202609250920,삿포로,F19-G13,,Master,,,CTS,P02,CTS
트리니티항공,TW263,202609251010,202609251010,삿포로,A01-C34,,Master,,,CTS,P02,CTS
아시아나항공,OZ174,202609251015,202609251015,삿포로,G17-J40,,Master,,,CTS,P03,CTS
에티오피아항공,ET1294,202609251015,202609251015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
전일본공수,NH6998,202609251015,202609251015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
대한항공,KE5485,202609251015,202609251015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
파라타항공,WE531,202609251035,202609251035,삿포로,B21-B32,,Master,,,CTS,P02,CTS
대한항공,KE765,202609251035,202609251035,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7898,202609251035,202609251035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
일본항공,JL5208,202609251035,202609251035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5511,202609251035,202609251035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
KLM네덜란드항공,KL4255,202609251035,202609251035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
아시아나항공,OZ9877,202609251035,202609251035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
제주항공,7C1503,202609251215,202609251215,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ303,202609251225,202609251225,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE769,202609251235,202609251235,삿포로,A B C D,,Master,,,CTS,P03,CTS
아시아나항공,OZ9879,202609251235,202609251235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
델타항공,DL7933,202609251235,202609251235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5545,202609251235,202609251235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
일본항공,JL5152,202609251235,202609251235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
에어 프랑스,AF5373,202609251235,202609251235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
KLM네덜란드항공,KL4247,202609251235,202609251235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
이스타항공,ZE627,202609251500,202609251500,삿포로,F22-G13,,Master,,,CTS,P02,CTS
제주항공,7C1501,202609260710,202609260710,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ301,202609260820,202609260820,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE5061,202609260820,202609260820,삿포로,E21-F17,,Slave,LJ301,,CTS,P03,CTS
이스타항공,ZE625,202609260920,202609260920,삿포로,F19-G13,,Master,,,CTS,P02,CTS
트리니티항공,TW263,202609261010,202609261010,삿포로,A01-C34,,Master,,,CTS,P02,CTS
아시아나항공,OZ174,202609261015,202609261015,삿포로,G17-J40,,Master,,,CTS,P03,CTS
에티오피아항공,ET1294,202609261015,202609261015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
전일본공수,NH6998,202609261015,202609261015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
대한항공,KE5485,202609261015,202609261015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
파라타항공,WE531,202609261035,202609261035,삿포로,B21-B32,,Master,,,CTS,P02,CTS
대한항공,KE765,202609261035,202609261035,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7898,202609261035,202609261035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
일본항공,JL5208,202609261035,202609261035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5511,202609261035,202609261035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
KLM네덜란드항공,KL4255,202609261035,202609261035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
아시아나항공,OZ9877,202609261035,202609261035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
제주항공,7C1503,202609261215,202609261215,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ303,202609261225,202609261225,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE769,202609261235,202609261235,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7933,202609261235,202609261235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5545,202609261235,202609261235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
일본항공,JL5152,202609261235,202609261235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
에어 프랑스,AF5373,202609261235,202609261235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
KLM네덜란드항공,KL4247,202609261235,202609261235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
아시아나항공,OZ9879,202609261235,202609261235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
이스타항공,ZE627,202609261500,202609261500,삿포로,F22-G13,,Master,,,CTS,P02,CTS
제주항공,7C1501,202609270710,202609270710,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ301,202609270820,202609270820,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE5061,202609270820,202609270820,삿포로,E21-F17,,Slave,LJ301,,CTS,P03,CTS
이스타항공,ZE625,202609270920,202609270920,삿포로,F19-G13,,Master,,,CTS,P02,CTS
트리니티항공,TW263,202609271010,202609271010,삿포로,A01-C34,,Master,,,CTS,P02,CTS
아시아나항공,OZ174,202609271015,202609271015,삿포로,G17-J40,,Master,,,CTS,P03,CTS
에티오피아항공,ET1294,202609271015,202609271015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
전일본공수,NH6998,202609271015,202609271015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
대한항공,KE5485,202609271015,202609271015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
파라타항공,WE531,202609271035,202609271035,삿포로,B21-B32,,Master,,,CTS,P02,CTS
대한항공,KE765,202609271035,202609271035,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7898,202609271035,202609271035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
일본항공,JL5208,202609271035,202609271035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5511,202609271035,202609271035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
KLM네덜란드항공,KL4255,202609271035,202609271035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
아시아나항공,OZ9877,202609271035,202609271035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
트리니티항공,TW265,202609271050,202609271050,삿포로,A01-C34,,Master,,,CTS,P02,CTS
제주항공,7C1503,202609271215,202609271215,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ303,202609271225,202609271225,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE769,202609271235,202609271235,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7933,202609271235,202609271235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5545,202609271235,202609271235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
일본항공,JL5152,202609271235,202609271235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
에어 프랑스,AF5373,202609271235,202609271235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
KLM네덜란드항공,KL4247,202609271235,202609271235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
아시아나항공,OZ9879,202609271235,202609271235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
이스타항공,ZE627,202609271500,202609271500,삿포로,F22-G13,,Master,,,CTS,P02,CTS
제주항공,7C1501,202609280710,202609280710,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ301,202609280820,202609280820,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE5061,202609280820,202609280820,삿포로,E21-F17,,Slave,LJ301,,CTS,P03,CTS
이스타항공,ZE625,202609280920,202609280920,삿포로,F19-G13,,Master,,,CTS,P02,CTS
트리니티항공,TW263,202609281010,202609281010,삿포로,A01-C34,,Master,,,CTS,P02,CTS
아시아나항공,OZ174,202609281015,202609281015,삿포로,G17-J40,,Master,,,CTS,P03,CTS
에티오피아항공,ET1294,202609281015,202609281015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
전일본공수,NH6998,202609281015,202609281015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
대한항공,KE5485,202609281015,202609281015,삿포로,G17-J40,,Slave,OZ174,,CTS,P03,CTS
파라타항공,WE531,202609281035,202609281035,삿포로,B21-B32,,Master,,,CTS,P02,CTS
대한항공,KE765,202609281035,202609281035,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7898,202609281035,202609281035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
일본항공,JL5208,202609281035,202609281035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5511,202609281035,202609281035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
KLM네덜란드항공,KL4255,202609281035,202609281035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
아시아나항공,OZ9877,202609281035,202609281035,삿포로,A B C D,,Slave,KE765,,CTS,P03,CTS
제주항공,7C1503,202609281215,202609281215,삿포로,L13-L36,,Master,,,CTS,P02,CTS
진에어,LJ303,202609281225,202609281225,삿포로,E21-F17,,Master,,,CTS,P03,CTS
대한항공,KE769,202609281235,202609281235,삿포로,A B C D,,Master,,,CTS,P03,CTS
델타항공,DL7933,202609281235,202609281235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
버진 애틀랜틱 항공,VS5545,202609281235,202609281235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
일본항공,JL5152,202609281235,202609281235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
에어 프랑스,AF5373,202609281235,202609281235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
KLM네덜란드항공,KL4247,202609281235,202609281235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
아시아나항공,OZ9879,202609281235,202609281235,삿포로,A B C D,,Slave,KE769,,CTS,P03,CTS
이스타항공,ZE627,202609281500,202609281500,삿포로,F22-G13,,Master,,,CTS,P02,CTS
이스타항공,ZE633,202609220800,202609220759,오키나와,F22-G13,102,Master,,출발,OKA,P02,OKA
대한항공,KE2147,202609220920,202609220922,오키나와,A B C D,225,Master,,출발,OKA,P03,OKA
델타항공,DL7795,202609220920,202609220922,오키나와,A B C D,225,Slave,KE2147,출발,OKA,P03,OKA
버진 애틀랜틱 항공,VS5513,202609220920,202609220922,오키나와,A B C D,225,Slave,KE2147,출발,OKA,P03,OKA
일본항공,JL5274,202609220920,202609220922,오키나와,A B C D,225,Slave,KE2147,출발,OKA,P03,OKA
KLM네덜란드항공,KL9164,202609220920,202609220922,오키나와,A B C D,225,Slave,KE2147,출발,OKA,P03,OKA
아시아나항공,OZ9875,202609220920,202609220922,오키나와,A B C D,225,Slave,KE2147,출발,OKA,P03,OKA
진에어,LJ341,202609220945,202609221009,오키나와,E21-F17,236,Master,,출발,OKA,P03,OKA
대한항공,KE5745,202609220945,202609221009,오키나와,E21-F17,236,Slave,LJ341,출발,OKA,P03,OKA
트리니티항공,TW281,202609221100,202609221054,오키나와,B01-B18,16,Master,,출발,OKA,P01,OKA
이스타항공,ZE631,202609221130,202609221128,오키나와,F24-G13,14,Master,,출발,OKA,P01,OKA
제주항공,7C1801,202609221315,202609221325,오키나와,L13-L36,110,Master,,탑승중,OKA,P02,OKA
아시아나항공,OZ172,202609221445,202609221445,오키나와,G17-J34,280,Master,,,OKA,P03,OKA
대한항공,KE5489,202609221445,202609221445,오키나와,G17-J34,280,Slave,OZ172,,OKA,P03,OKA
전일본공수,NH6994,202609221445,202609221445,오키나와,G17-J34,280,Slave,OZ172,,OKA,P03,OKA
이스타항공,ZE633,202609230800,202609230800,오키나와,F22-G13,,Master,,,OKA,P02,OKA
대한항공,KE2147,202609230920,202609230920,오키나와,A B C D,,Master,,,OKA,P03,OKA
델타항공,DL7795,202609230920,202609230920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
버진 애틀랜틱 항공,VS5513,202609230920,202609230920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
일본항공,JL5274,202609230920,202609230920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
KLM네덜란드항공,KL9164,202609230920,202609230920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
아시아나항공,OZ9875,202609230920,202609230920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
진에어,LJ341,202609230945,202609230945,오키나와,E21-F17,234,Master,,,OKA,P03,OKA
대한항공,KE5745,202609230945,202609230945,오키나와,E21-F17,234,Slave,LJ341,,OKA,P03,OKA
트리니티항공,TW281,202609231100,202609231100,오키나와,A01-C34,,Master,,,OKA,P02,OKA
이스타항공,ZE631,202609231130,202609231130,오키나와,F24-G13,,Master,,,OKA,P02,OKA
제주항공,7C1801,202609231315,202609231315,오키나와,L13-L36,,Master,,,OKA,P02,OKA
아시아나항공,OZ172,202609231445,202609231445,오키나와,G17-J40,,Master,,,OKA,P03,OKA
대한항공,KE5489,202609231445,202609231445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
전일본공수,NH6994,202609231445,202609231445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
이스타항공,ZE633,202609240800,202609240800,오키나와,F19-G13,,Master,,,OKA,P02,OKA
대한항공,KE2147,202609240920,202609240920,오키나와,A B C D,,Master,,,OKA,P03,OKA
델타항공,DL7795,202609240920,202609240920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
버진 애틀랜틱 항공,VS5513,202609240920,202609240920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
일본항공,JL5274,202609240920,202609240920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
KLM네덜란드항공,KL9164,202609240920,202609240920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
아시아나항공,OZ9875,202609240920,202609240920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
진에어,LJ341,202609240945,202609240945,오키나와,E21-F17,,Master,,,OKA,P03,OKA
대한항공,KE5745,202609240945,202609240945,오키나와,E21-F17,,Slave,LJ341,,OKA,P03,OKA
트리니티항공,TW281,202609241100,202609241100,오키나와,A01-C34,,Master,,,OKA,P02,OKA
이스타항공,ZE631,202609241130,202609241130,오키나와,F22-G13,,Master,,,OKA,P02,OKA
제주항공,7C1801,202609241315,202609241315,오키나와,L13-L36,,Master,,,OKA,P02,OKA
트리니티항공,TW275,202609241430,202609241430,오키나와,A01-C34,,Master,,,OKA,P02,OKA
아시아나항공,OZ172,202609241445,202609241445,오키나와,G17-J40,,Master,,,OKA,P03,OKA
대한항공,KE5489,202609241445,202609241445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
전일본공수,NH6994,202609241445,202609241445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
이스타항공,ZE633,202609250800,202609250800,오키나와,F19-G13,,Master,,,OKA,P02,OKA
대한항공,KE2147,202609250920,202609250920,오키나와,A B C D,,Master,,,OKA,P03,OKA
델타항공,DL7795,202609250920,202609250920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
버진 애틀랜틱 항공,VS5513,202609250920,202609250920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
일본항공,JL5274,202609250920,202609250920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
KLM네덜란드항공,KL9164,202609250920,202609250920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
아시아나항공,OZ9875,202609250920,202609250920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
진에어,LJ341,202609250945,202609250945,오키나와,E21-F17,,Master,,,OKA,P03,OKA
대한항공,KE5745,202609250945,202609250945,오키나와,E21-F17,,Slave,LJ341,,OKA,P03,OKA
트리니티항공,TW281,202609251100,202609251100,오키나와,A01-C34,,Master,,,OKA,P02,OKA
이스타항공,ZE631,202609251130,202609251130,오키나와,F22-G13,,Master,,,OKA,P02,OKA
제주항공,7C1801,202609251315,202609251315,오키나와,L13-L36,,Master,,,OKA,P02,OKA
아시아나항공,OZ172,202609251445,202609251445,오키나와,G17-J40,,Master,,,OKA,P03,OKA
대한항공,KE5489,202609251445,202609251445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
전일본공수,NH6994,202609251445,202609251445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
이스타항공,ZE633,202609260800,202609260800,오키나와,F19-G13,,Master,,,OKA,P02,OKA
대한항공,KE2147,202609260920,202609260920,오키나와,A B C D,,Master,,,OKA,P03,OKA
델타항공,DL7795,202609260920,202609260920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
버진 애틀랜틱 항공,VS5513,202609260920,202609260920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
일본항공,JL5274,202609260920,202609260920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
KLM네덜란드항공,KL9164,202609260920,202609260920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
아시아나항공,OZ9875,202609260920,202609260920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
진에어,LJ341,202609260945,202609260945,오키나와,E21-F17,,Master,,,OKA,P03,OKA
대한항공,KE5745,202609260945,202609260945,오키나와,E21-F17,,Slave,LJ341,,OKA,P03,OKA
트리니티항공,TW281,202609261100,202609261100,오키나와,A01-C34,,Master,,,OKA,P02,OKA
이스타항공,ZE631,202609261130,202609261130,오키나와,F22-G13,,Master,,,OKA,P02,OKA
제주항공,7C1801,202609261315,202609261315,오키나와,L13-L36,,Master,,,OKA,P02,OKA
아시아나항공,OZ172,202609261445,202609261445,오키나와,G17-J40,,Master,,,OKA,P03,OKA
대한항공,KE5489,202609261445,202609261445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
전일본공수,NH6994,202609261445,202609261445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
이스타항공,ZE633,202609270800,202609270800,오키나와,F19-G13,,Master,,,OKA,P02,OKA
대한항공,KE2147,202609270920,202609270920,오키나와,A B C D,,Master,,,OKA,P03,OKA
델타항공,DL7795,202609270920,202609270920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
버진 애틀랜틱 항공,VS5513,202609270920,202609270920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
일본항공,JL5274,202609270920,202609270920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
KLM네덜란드항공,KL9164,202609270920,202609270920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
아시아나항공,OZ9875,202609270920,202609270920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
진에어,LJ341,202609270945,202609270945,오키나와,E21-F17,,Master,,,OKA,P03,OKA
대한항공,KE5745,202609270945,202609270945,오키나와,E21-F17,,Slave,LJ341,,OKA,P03,OKA
트리니티항공,TW281,202609271100,202609271100,오키나와,A01-C34,,Master,,,OKA,P02,OKA
이스타항공,ZE631,202609271130,202609271130,오키나와,F22-G13,,Master,,,OKA,P02,OKA
제주항공,7C1801,202609271315,202609271315,오키나와,L13-L36,,Master,,,OKA,P02,OKA
트리니티항공,TW275,202609271430,202609271430,오키나와,A01-C34,,Master,,,OKA,P02,OKA
아시아나항공,OZ172,202609271445,202609271445,오키나와,G17-J40,,Master,,,OKA,P03,OKA
대한항공,KE5489,202609271445,202609271445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
전일본공수,NH6994,202609271445,202609271445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
이스타항공,ZE633,202609280800,202609280800,오키나와,F19-G13,,Master,,,OKA,P02,OKA
대한항공,KE2147,202609280920,202609280920,오키나와,A B C D,,Master,,,OKA,P03,OKA
델타항공,DL7795,202609280920,202609280920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
버진 애틀랜틱 항공,VS5513,202609280920,202609280920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
일본항공,JL5274,202609280920,202609280920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
KLM네덜란드항공,KL9164,202609280920,202609280920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
